Client ID,Name,Age,Marital,Housing,Experience,Status,Salary,Bonus
23189,Cody Chavez,54,Single,Rent,2014-01-14,Part Time,36000,5000
23190,Edward White,49,Married,Own,2014-09-19,Full Time,71000,7000
23191,Mrs. Janice Simpson,47,Divorced,Other,2014-12-28,Contractual,97000,3000
23192,Danielle Walker,58,Single,Rent,2016-09-20,Contractual,78000,2000
23193,Lisa Kelley,31,Single,Other,2014-06-17,Contractual,81000,9000
23194,Mr. Michael Weaver,40,Divorced,Own,2013-05-02,Full Time,66000,6000
23195,Kathryn Wilson,33,Divorced,Other,2016-03-01,Part Time,46000,9000
23196,Chad Whitehead Jr.,51,Divorced,Own,2018-09-14,Part Time,37000,1000
23197,Stephen Harris,25,Single,Other,2018-06-20,Part Time,47000,5000
23198,Tina Hoover,23,Single,Own,2020-08-23,Part Time,29000,7000
23199,Morgan Huber,26,Divorced,Rent,2018-12-10,Full Time,49000,7000
23200,Jeffrey Lawson,45,Married,Rent,2017-09-23,Full Time,75000,6000
23201,Troy Kane,33,Married,Rent,2019-11-11,Full Time,57000,8000
23202,Jasmine Smith,49,Divorced,Rent,2014-12-31,Full Time,89000,7000
23203,Randy Velez,59,Single,Rent,2019-11-15,Full Time,20000,3000
23204,Terri Rhodes,24,Divorced,Own,2014-07-11,Full Time,94000,8000
23205,Jacob Lawrence,26,Divorced,Rent,2021-09-10,Part Time,15000,3000
23206,Javier Reyes,32,Married,Rent,2017-09-28,Part Time,53000,8000
23207,Zachary Castillo,49,Single,Own,2022-10-14,Part Time,40000,10000
23208,Stephen James,42,Single,Rent,2022-02-01,Part Time,31000,1000
23209,Julie Mosley,39,Married,Rent,2021-01-31,Part Time,14000,10000
23210,Michael Middleton,45,Divorced,Other,2022-11-15,Full Time,46000,9000
23211,Carol Valenzuela,19,Divorced,Rent,2016-03-06,Part Time,34000,7000
23212,Brittany Ballard,45,Single,Other,2018-05-24,Full Time,22000,3000
23213,Rose Case,37,Divorced,Other,2021-05-18,Contractual,98000,10000
23214,Luis Holland,57,Married,Own,2019-03-08,Full Time,24000,2000
23215,Rachel Kelly,33,Single,Rent,2014-08-17,Full Time,52000,5000
23216,Daniel Perez,53,Married,Other,2019-06-22,Contractual,42000,1000
23217,Denise Sanchez,58,Divorced,Own,2021-03-21,Full Time,53000,6000
23218,Terrance Griffin,40,Single,Rent,2013-12-14,Full Time,73000,7000
23219,Brandi Turner,33,Single,Own,2019-04-05,Part Time,43000,4000
23220,Samantha Velasquez,62,Divorced,Own,2015-08-17,Part Time,38000,3000
23221,Kelly Ross,51,Married,Other,2016-05-19,Part Time,40000,2000
23222,Margaret Davis,45,Single,Own,2018-01-29,Contractual,65000,9000
23223,Wendy Mcdonald,52,Divorced,Own,2019-11-10,Contractual,55000,3000
23224,Deanna Maldonado,33,Divorced,Other,2013-02-20,Full Time,82000,5000
23225,Peter Davies,33,Divorced,Rent,2014-12-31,Full Time,21000,7000
23226,Regina Smith,47,Divorced,Own,2014-01-27,Part Time,61000,4000
23227,Jason Rose,30,Married,Rent,2018-08-12,Part Time,34000,4000
23228,John Mcbride,41,Married,Own,2022-09-06,Full Time,57000,6000
23229,Anthony Smith,33,Married,Other,2022-11-13,Full Time,61000,1000
23230,Thomas Nelson,18,Married,Rent,2021-04-04,Part Time,12000,2000
23231,Betty Erickson,27,Married,Rent,2019-05-29,Full Time,74000,4000
23232,Anne Charles,41,Divorced,Own,2016-06-07,Part Time,24000,10000
23233,Carlos Torres,40,Divorced,Own,2015-04-29,Full Time,43000,3000
23234,Juan Maldonado,34,Divorced,Own,2019-07-31,Part Time,40000,6000
23235,Michelle Anderson,31,Single,Other,2017-01-21,Part Time,100000,6000
23236,Daniel Bass,21,Single,Own,2022-06-26,Full Time,30000,7000
23237,Christine Skinner,52,Single,Rent,2020-09-20,Part Time,60000,7000
23238,Gerald Briggs,63,Single,Rent,2015-03-11,Full Time,17000,2000
23239,Catherine Holmes,45,Single,Rent,2016-08-28,Contractual,71000,2000
23240,Sheryl Smith,64,Married,Rent,2018-07-13,Full Time,78000,1000
23241,Kenneth Haas,50,Married,Own,2018-04-01,Contractual,34000,7000
23242,Lucas Hunter,50,Divorced,Rent,2021-06-13,Full Time,95000,6000
23243,Scott Paul,31,Married,Own,2021-12-21,Part Time,14000,4000
23244,Theresa Jordan,57,Married,Rent,2014-04-30,Full Time,100000,9000
23245,Lisa Henderson,39,Married,Rent,2016-11-06,Full Time,12000,10000
23246,Daniel Mueller,41,Single,Rent,2014-07-25,Full Time,35000,2000
23247,Andrea Baxter,51,Single,Rent,2013-04-17,Part Time,31000,3000
23248,Paul Harris,21,Divorced,Other,2021-10-24,Full Time,13000,9000
23249,Margaret Moran,43,Single,Other,2017-10-05,Part Time,27000,4000
23250,Rachel Ibarra,27,Divorced,Own,2016-07-16,Part Time,48000,2000
23251,Kimberly Smith,38,Divorced,Rent,2022-05-06,Part Time,14000,6000
23252,Carol Jimenez,64,Married,Other,2022-03-15,Contractual,86000,2000
23253,Joseph Thomas,48,Divorced,Own,2021-10-29,Full Time,29000,2000
23254,Haley Farley,34,Single,Other,2018-03-30,Full Time,34000,10000
23255,Cory Gordon,32,Single,Own,2017-04-12,Full Time,96000,5000
23256,Sharon Lyons,57,Single,Other,2017-02-15,Part Time,100000,4000
23257,Kathryn Perez,61,Married,Rent,2013-01-19,Contractual,54000,7000
23258,James Navarro,41,Married,Own,2014-05-08,Contractual,68000,10000
23259,Hannah Mack,50,Divorced,Rent,2018-05-12,Full Time,35000,3000
23260,Jason Hubbard,27,Single,Rent,2014-05-31,Part Time,86000,5000
23261,Alan Bauer,40,Divorced,Rent,2015-06-11,Full Time,25000,10000
23262,Kimberly Herrera,44,Divorced,Rent,2017-04-12,Full Time,15000,4000
23263,Jody Walker,34,Married,Rent,2019-11-01,Full Time,26000,10000
23264,Jennifer Hamilton,18,Divorced,Own,2016-01-20,Full Time,54000,10000
23265,Kevin Hahn,25,Married,Other,2021-07-05,Part Time,43000,10000
23266,Michael Sullivan,28,Married,Rent,2013-12-08,Part Time,56000,4000
23267,Angela Washington,18,Divorced,Own,2016-07-12,Part Time,64000,1000
23268,Nicholas Briggs,40,Divorced,Other,2021-05-31,Part Time,27000,2000
23269,Nicholas Chapman,25,Single,Other,2021-12-27,Part Time,63000,8000
23270,Jessica Williams,63,Married,Rent,2020-02-15,Full Time,24000,6000
23271,Susan Williams,28,Married,Own,2019-07-19,Full Time,88000,7000
23272,David Willis,28,Divorced,Other,2015-02-01,Full Time,43000,8000
23273,Chris Crawford,58,Married,Own,2022-06-21,Full Time,43000,2000
23274,Trevor Roberson,47,Married,Other,2014-09-21,Full Time,46000,2000
23275,Katherine Smith,38,Divorced,Rent,2014-10-11,Contractual,75000,9000
23276,Angela Hernandez,58,Single,Other,2015-06-16,Contractual,71000,10000
23277,Brianna Fernandez,48,Married,Rent,2021-01-17,Full Time,94000,3000
23278,Casey Smith,19,Divorced,Own,2019-06-18,Full Time,99000,3000
23279,Derek Hale,22,Married,Rent,2019-03-15,Part Time,32000,3000
23280,Robert Taylor,40,Married,Rent,2014-09-20,Full Time,30000,9000
23281,Christina Blackwell,40,Married,Rent,2020-04-07,Full Time,17000,9000
23282,Mia Frazier,50,Married,Rent,2016-12-16,Part Time,21000,1000
23283,Rose Perez,30,Married,Other,2014-03-20,Full Time,42000,4000
23284,Matthew Johnson PhD,46,Divorced,Other,2020-12-29,Full Time,43000,6000
23285,Jesse Alexander,37,Married,Rent,2020-11-16,Part Time,62000,8000
23286,Andre Walker,64,Married,Rent,2017-03-20,Part Time,21000,1000
23287,Timothy Burke,28,Single,Other,2018-06-18,Full Time,83000,9000
23288,Laurie Stone,62,Single,Own,2013-05-15,Full Time,73000,3000
23289,Nathan Bailey,63,Divorced,Other,2013-03-28,Full Time,22000,2000
23290,Dakota Mann,57,Single,Rent,2016-08-21,Contractual,66000,7000
23291,Thomas Norman,51,Married,Rent,2013-07-22,Full Time,96000,2000
23292,Amanda Hebert,64,Single,Rent,2016-01-26,Full Time,79000,2000
23293,Sylvia Howe MD,43,Single,Own,2022-06-23,Contractual,59000,2000
23294,Alexis Miller,49,Divorced,Other,2018-11-01,Part Time,80000,1000
23295,Jack Franklin,64,Single,Own,2021-01-16,Full Time,26000,4000
23296,Catherine Neal,45,Single,Own,2022-07-28,Full Time,52000,6000
23297,Danny Lopez,55,Divorced,Own,2014-03-09,Contractual,24000,6000
23298,Gregory Wiggins,58,Married,Own,2015-11-25,Full Time,53000,5000
23299,Shawn Rangel,63,Married,Rent,2016-08-26,Contractual,36000,4000
23300,Barbara Ferrell,37,Divorced,Other,2022-11-11,Part Time,24000,4000
23301,Darryl Kelly,37,Single,Other,2020-06-20,Full Time,19000,5000
23302,Andrea Coleman,59,Divorced,Rent,2019-11-11,Full Time,17000,10000
23303,Jennifer Gonzalez,56,Single,Own,2016-10-18,Part Time,10000,10000
23304,Linda Vaughn,23,Divorced,Other,2015-01-25,Full Time,46000,5000
23305,William Ortiz,25,Married,Rent,2021-01-24,Full Time,75000,1000
23306,Manuel Wells,46,Single,Other,2017-06-01,Part Time,100000,2000
23307,Jeff Snow,30,Divorced,Rent,2017-07-10,Part Time,60000,9000
23308,Daniel Farmer,38,Divorced,Own,2020-08-18,Full Time,12000,3000
23309,James Winters,54,Single,Other,2020-05-25,Part Time,29000,1000
23310,Kelli Phelps,53,Divorced,Rent,2015-07-07,Contractual,48000,3000
23311,Mrs. Lindsay Lee,41,Divorced,Own,2017-03-31,Part Time,38000,5000
23312,Darlene Barnett,28,Divorced,Own,2019-09-18,Full Time,36000,8000
23313,Erika Soto,18,Single,Own,2013-11-23,Contractual,74000,6000
23314,Jerry Miller,32,Single,Other,2019-07-09,Full Time,100000,7000
23315,Joseph Blevins,55,Married,Own,2020-02-28,Part Time,49000,8000
23316,Edward Weaver,39,Divorced,Own,2021-07-04,Full Time,64000,1000
23317,John Mcdonald,48,Single,Rent,2020-10-12,Full Time,33000,1000
23318,Troy Mckinney,58,Single,Own,2013-01-07,Full Time,33000,2000
23319,Carlos Hess,41,Married,Own,2020-10-26,Full Time,43000,9000
23320,Jeremy Wright,64,Divorced,Rent,2022-06-18,Full Time,64000,10000
23321,Paul Burns,27,Married,Rent,2021-12-06,Part Time,13000,4000
23322,Jorge Dawson,40,Divorced,Other,2017-10-27,Part Time,80000,6000
23323,Kenneth Barnett,58,Single,Other,2013-05-09,Part Time,84000,3000
23324,Karen Ellis,18,Divorced,Own,2013-02-02,Full Time,50000,7000
23325,Larry Wolfe,23,Divorced,Own,2014-09-19,Contractual,72000,4000
23326,Edward Ashley,39,Single,Rent,2014-12-17,Contractual,92000,9000
23327,Debra Finley,57,Single,Own,2013-03-16,Full Time,67000,10000
23328,Katherine Davis,28,Single,Own,2015-02-28,Part Time,44000,10000
23329,Samantha Rodgers,50,Single,Other,2022-03-27,Full Time,40000,5000
23330,Anna Gordon,37,Single,Other,2020-02-19,Contractual,43000,1000
23331,Thomas Greene,36,Married,Other,2017-03-20,Contractual,70000,9000
23332,Mrs. Amber Hughes,21,Married,Own,2019-03-31,Full Time,33000,8000
23333,Andrew Pena,49,Married,Rent,2017-04-11,Full Time,59000,9000
23334,Michelle Matthews,58,Divorced,Own,2020-02-05,Part Time,99000,5000
23335,Jessica Conway,50,Single,Rent,2013-10-13,Contractual,82000,9000
23336,Michelle Patterson,31,Single,Rent,2022-07-17,Part Time,45000,10000
23337,Judy Daniels,56,Married,Other,2020-07-23,Full Time,16000,9000
23338,Phillip Allen,37,Divorced,Other,2013-02-01,Full Time,24000,3000
23339,Edwin Joseph,33,Single,Own,2016-01-26,Full Time,24000,1000
23340,Alexandra White,58,Single,Other,2013-06-05,Contractual,81000,7000
23341,Daniel Goodwin,54,Single,Own,2016-10-19,Part Time,75000,2000
23342,Kenneth Wiley,23,Single,Own,2021-12-14,Full Time,92000,5000
23343,Lisa Gonzalez,53,Single,Own,2020-06-13,Part Time,62000,2000
23344,Carolyn Stevenson,38,Single,Other,2020-06-04,Part Time,31000,1000
23345,Bethany Hull,27,Divorced,Own,2018-12-16,Full Time,55000,2000
23346,Carl Reynolds,34,Married,Other,2020-06-10,Full Time,61000,8000
23347,Nicholas Brown,32,Divorced,Own,2013-02-14,Part Time,70000,3000
23348,Samantha Newton,34,Married,Own,2019-01-20,Full Time,58000,6000
23349,Shane Jones MD,19,Married,Rent,2019-09-25,Part Time,79000,6000
23350,Patrick Sullivan,55,Single,Own,2014-09-12,Contractual,13000,2000
23351,Stacy Scott,21,Single,Other,2020-07-11,Full Time,67000,7000
23352,Angela Kaiser,38,Married,Own,2018-02-04,Full Time,81000,6000
23353,Blake Gentry,28,Married,Rent,2021-04-14,Contractual,13000,4000
23354,Sara Robinson,45,Married,Own,2022-05-16,Part Time,64000,4000
23355,Margaret Barajas,23,Married,Rent,2016-05-08,Full Time,77000,2000
23356,Charles Christian,56,Single,Other,2014-10-16,Full Time,35000,1000
23357,Ethan Martinez,22,Divorced,Own,2019-01-08,Full Time,70000,1000
23358,Mr. Mark Kelley,19,Married,Other,2019-08-05,Full Time,99000,2000
23359,Tina Henderson,53,Single,Own,2020-04-01,Full Time,90000,5000
23360,Paula Potts,56,Single,Rent,2014-02-07,Full Time,21000,5000
23361,Bryan Cook,21,Single,Other,2021-05-31,Full Time,80000,1000
23362,Adam Scott,42,Divorced,Own,2021-10-25,Part Time,23000,2000
23363,Eric Perez,60,Divorced,Own,2021-10-29,Full Time,19000,3000
23364,John Mcclure,35,Divorced,Other,2017-06-10,Part Time,41000,6000
23365,Amanda Wilcox,31,Single,Rent,2017-03-25,Contractual,68000,1000
23366,Robert Decker,54,Divorced,Rent,2021-08-12,Contractual,75000,2000
23367,Austin Delgado,62,Divorced,Rent,2019-08-31,Part Time,88000,7000
23368,Lisa Lee,31,Married,Rent,2018-04-03,Contractual,47000,9000
23369,Amy Hunt,21,Divorced,Rent,2015-10-30,Part Time,93000,8000
23370,Jennifer Flores,19,Divorced,Other,2019-08-01,Full Time,33000,3000
23371,Kenneth Pena,30,Married,Other,2013-08-24,Full Time,72000,1000
23372,Andrew Robinson,61,Married,Other,2016-03-24,Part Time,17000,8000
23373,Terrence Henderson,38,Single,Other,2019-02-23,Full Time,44000,8000
23374,Joseph Fernandez,33,Married,Own,2017-06-28,Contractual,12000,10000
23375,Richard Sanchez,44,Single,Own,2019-01-21,Full Time,21000,9000
23376,David Andrews,27,Divorced,Own,2020-07-14,Full Time,11000,6000
23377,Matthew Carney,44,Married,Own,2016-07-03,Part Time,79000,1000
23378,Louis Santiago,20,Divorced,Rent,2020-02-24,Full Time,50000,9000
23379,Samuel Glover,60,Divorced,Rent,2013-06-29,Full Time,90000,10000
23380,Mr. Eric Brown MD,50,Married,Other,2020-03-13,Full Time,80000,1000
23381,Jack Valenzuela,49,Single,Rent,2021-06-17,Full Time,19000,8000
23382,Jennifer Morrison,62,Married,Rent,2018-10-21,Full Time,16000,7000
23383,Julia Fernandez,44,Married,Other,2020-12-11,Part Time,70000,1000
23384,Rebecca Simon,30,Divorced,Other,2018-04-10,Full Time,12000,5000
23385,Cynthia Hays,28,Divorced,Other,2013-10-25,Part Time,90000,3000
23386,Rebecca Collins,42,Divorced,Other,2018-10-05,Part Time,74000,9000
23387,Brandon Bowers,23,Single,Own,2020-01-12,Full Time,31000,9000
23388,Michelle Craig,62,Married,Rent,2019-08-06,Contractual,28000,8000
23389,Sara Mckee,60,Divorced,Own,2014-03-30,Part Time,98000,4000
23390,Derek Anderson,43,Divorced,Rent,2021-06-27,Contractual,85000,1000
23391,Candice Contreras,52,Single,Rent,2016-03-09,Part Time,32000,7000
23392,Alison Martinez,64,Married,Own,2015-09-30,Contractual,76000,5000
23393,Christine Smith,58,Single,Rent,2017-04-22,Full Time,52000,10000
23394,Shane Cook,19,Divorced,Rent,2021-11-20,Full Time,76000,1000
23395,Rebecca Gutierrez,32,Divorced,Own,2022-11-25,Full Time,74000,9000
23396,Travis Ball,64,Divorced,Own,2017-04-25,Contractual,90000,10000
23397,Amanda Scott,26,Single,Rent,2017-05-05,Full Time,54000,6000
23398,Megan Aguilar,30,Divorced,Own,2022-08-12,Part Time,96000,7000
23399,Morgan Brewer,61,Married,Rent,2015-04-20,Part Time,98000,8000
23400,Lindsey Wagner,28,Divorced,Own,2014-07-31,Contractual,58000,1000
23401,Denise Burch,60,Single,Rent,2020-05-01,Full Time,11000,10000
23402,Patrick Williams,34,Divorced,Other,2018-03-04,Part Time,86000,9000
23403,Christian Saunders,50,Married,Other,2021-01-24,Part Time,57000,2000
23404,Tyler Williams,34,Married,Rent,2021-12-04,Full Time,98000,6000
23405,Jessica Wright,27,Single,Own,2016-06-30,Full Time,38000,3000
23406,Kimberly Bray,20,Single,Own,2014-09-06,Part Time,48000,1000
23407,Natasha Fletcher,39,Divorced,Own,2014-11-03,Full Time,27000,6000
23408,David Brewer,62,Divorced,Own,2013-01-16,Full Time,83000,1000
23409,Donald Kent,42,Divorced,Other,2013-10-16,Full Time,63000,10000
23410,Amy Moyer,32,Divorced,Other,2013-08-15,Full Time,77000,3000
23411,Karen Garcia,58,Married,Other,2019-07-10,Part Time,70000,7000
23412,Sandra Ali,35,Married,Other,2019-01-26,Part Time,95000,10000
23413,Linda Galvan,55,Married,Other,2015-01-28,Full Time,45000,5000
23414,Jeffrey Frank,63,Divorced,Own,2015-09-06,Full Time,13000,8000
23415,Ronnie Ward,34,Married,Rent,2017-11-30,Full Time,71000,2000
23416,Ashley Watkins,26,Divorced,Other,2016-09-27,Full Time,62000,5000
23417,Elizabeth Faulkner,58,Divorced,Other,2021-01-14,Full Time,16000,2000
23418,Jon Espinoza,43,Single,Own,2013-04-24,Contractual,54000,7000
23419,Anthony Jensen,52,Married,Other,2021-12-02,Part Time,26000,6000
23420,Cassandra Diaz,51,Divorced,Other,2013-10-17,Contractual,23000,9000
23421,Brad Jackson,42,Single,Rent,2021-02-12,Part Time,43000,4000
23422,Mark Vasquez,30,Married,Other,2016-06-17,Full Time,53000,10000
23423,Michael Carlson,25,Married,Other,2021-09-30,Part Time,47000,8000
23424,Bruce Ford,30,Single,Rent,2017-10-31,Contractual,27000,4000
23425,Suzanne Fischer,29,Divorced,Other,2022-11-01,Part Time,59000,9000
23426,Mrs. Destiny Reid,62,Divorced,Rent,2015-09-23,Full Time,54000,6000
23427,John Rodriguez,43,Single,Rent,2018-09-30,Full Time,74000,4000
23428,William Hubbard,64,Married,Rent,2014-08-18,Full Time,12000,8000
23429,Melissa Murphy,51,Divorced,Other,2018-11-26,Full Time,13000,8000
23430,Mrs. Ashley Davis DDS,47,Married,Own,2022-03-16,Part Time,42000,2000
23431,Jenny Barry,33,Single,Own,2014-04-04,Full Time,32000,6000
23432,Claudia Roach,41,Married,Rent,2012-12-18,Part Time,64000,3000
23433,Tanya Cook,40,Single,Rent,2013-09-03,Contractual,64000,4000
23434,Eric Gonzalez,52,Divorced,Other,2019-10-20,Full Time,63000,4000
23435,Taylor Saunders,19,Married,Own,2018-01-20,Full Time,81000,8000
23436,Lynn Phillips,34,Divorced,Other,2021-04-17,Contractual,70000,5000
23437,Aaron Jones,45,Divorced,Own,2016-07-23,Full Time,60000,8000
23438,Chad Johnson,29,Divorced,Rent,2015-05-03,Contractual,90000,5000
23439,David Stewart,56,Married,Rent,2022-08-28,Full Time,56000,6000
23440,Shelby Flores,50,Single,Rent,2021-07-15,Full Time,26000,2000
23441,John White,48,Single,Other,2014-05-27,Part Time,48000,9000
23442,Amy Padilla,48,Single,Other,2018-10-17,Full Time,38000,9000
23443,Andrew Olsen,30,Divorced,Other,2013-12-19,Part Time,30000,8000
23444,Luis Richard,30,Divorced,Other,2014-05-04,Full Time,17000,3000
23445,Matthew Gibson,40,Married,Other,2021-08-21,Part Time,38000,5000
23446,Matthew Williams,23,Divorced,Other,2018-03-10,Part Time,79000,4000
23447,Peter Washington,23,Single,Own,2021-11-06,Full Time,10000,1000
23448,Mr. Jason Tyler,25,Single,Rent,2016-07-01,Part Time,79000,3000
23449,Mary Simpson,30,Single,Other,2019-05-28,Full Time,64000,3000
23450,Laura Guerrero,59,Married,Own,2017-01-14,Part Time,22000,8000
23451,Jessica Valenzuela,49,Divorced,Own,2015-01-24,Full Time,24000,6000
23452,Kevin Jordan,53,Married,Own,2020-07-19,Contractual,49000,8000
23453,Paula Ryan,54,Divorced,Own,2015-10-04,Full Time,43000,3000
23454,Robert Smith,47,Single,Other,2013-11-01,Full Time,25000,5000
23455,Michael Johnston,49,Single,Other,2015-05-01,Part Time,50000,8000
23456,Dustin Rich,39,Single,Rent,2017-11-14,Full Time,20000,1000
23457,Francisco White,19,Married,Other,2018-09-15,Contractual,61000,9000
23458,Jesse West,56,Divorced,Own,2016-01-17,Part Time,80000,5000
23459,Ian Lopez,40,Single,Own,2018-11-10,Contractual,25000,8000
23460,John Harris,42,Single,Rent,2013-08-16,Full Time,14000,8000
23461,Erin Vasquez,34,Divorced,Rent,2020-03-06,Part Time,18000,10000
23462,Robin Cochran,40,Single,Own,2017-08-22,Full Time,40000,9000
23463,John Walker,40,Divorced,Other,2016-05-17,Part Time,37000,6000
23464,Carrie Davis,62,Divorced,Other,2014-01-11,Full Time,39000,1000
23465,Deborah Salazar,19,Married,Other,2014-02-14,Contractual,88000,1000
23466,Douglas Potter,41,Married,Rent,2022-01-26,Full Time,36000,2000
23467,Melissa Anderson,50,Married,Own,2017-05-18,Full Time,51000,8000
23468,Rebecca Stafford,35,Married,Rent,2022-02-10,Full Time,52000,9000
23469,Kurt Jefferson,48,Divorced,Own,2019-01-25,Full Time,72000,4000
23470,Nicholas Acevedo,41,Married,Other,2013-07-24,Full Time,76000,7000
23471,Ronald Wilson,29,Married,Other,2014-01-21,Full Time,48000,6000
23472,Natalie Newton,31,Married,Rent,2015-06-14,Full Time,16000,8000
23473,Olivia Lyons,51,Single,Other,2016-01-04,Full Time,48000,3000
23474,Lisa Campbell,18,Divorced,Rent,2013-12-27,Part Time,78000,6000
23475,Bradley George,54,Single,Own,2020-04-09,Part Time,24000,3000
23476,Laura Lopez,23,Single,Other,2019-12-19,Full Time,92000,4000
23477,Tristan Li,49,Married,Rent,2018-05-15,Full Time,11000,10000
23478,Ashley Hopkins,34,Married,Rent,2017-09-08,Full Time,30000,2000
23479,Jason Brock,52,Married,Other,2017-04-15,Part Time,42000,1000
23480,Renee Berry,48,Single,Rent,2019-10-17,Part Time,78000,1000
23481,Marie Harris,60,Single,Own,2017-10-25,Full Time,82000,2000
23482,Lisa King,60,Married,Rent,2021-01-20,Part Time,85000,10000
23483,Brittney Patrick,51,Single,Other,2014-10-28,Contractual,35000,2000
23484,Elizabeth Thompson,37,Divorced,Other,2019-06-11,Contractual,93000,10000
23485,Gregory Garcia,23,Married,Rent,2022-11-11,Contractual,44000,4000
23486,Mrs. April Morris,35,Divorced,Own,2015-07-01,Part Time,18000,1000
23487,Donna Estes,63,Divorced,Other,2014-03-06,Part Time,39000,2000
23488,Nicole Bishop,58,Single,Other,2018-10-08,Part Time,67000,7000
23489,James Gray,55,Single,Rent,2016-11-20,Full Time,58000,4000
23490,Diane Molina,49,Married,Other,2019-01-10,Full Time,80000,1000
23491,Patricia Ward,56,Married,Own,2022-01-02,Full Time,86000,8000
23492,Joseph Dixon,60,Married,Other,2017-05-31,Part Time,74000,3000
23493,Reginald Lee,45,Married,Other,2018-08-07,Part Time,70000,10000
23494,Marissa Medina,36,Single,Rent,2018-05-09,Full Time,16000,1000
23495,Andrew Kennedy,47,Married,Rent,2015-04-27,Full Time,30000,6000
23496,Sharon Turner,60,Divorced,Own,2015-08-31,Full Time,43000,7000
23497,Luke Robbins,47,Married,Own,2013-11-06,Full Time,66000,4000
23498,Traci Murphy,36,Single,Own,2020-05-14,Full Time,22000,6000
23499,Lori Scott,63,Single,Own,2015-01-01,Full Time,40000,3000
23500,Eric Lewis,21,Married,Rent,2021-06-08,Full Time,83000,5000
23501,Anthony Benson,33,Divorced,Other,2020-05-10,Part Time,57000,10000
23502,Nicholas Kirk,27,Divorced,Other,2022-01-18,Full Time,16000,9000
23503,Kimberly Wood,49,Divorced,Other,2022-02-26,Part Time,96000,8000
23504,Michelle Blackwell,60,Single,Own,2019-12-23,Full Time,96000,7000
23505,Marissa Jackson,43,Married,Other,2015-11-17,Part Time,19000,8000
23506,Mary Nash,36,Single,Own,2020-04-28,Full Time,53000,5000
23507,Valerie Swanson,20,Married,Own,2020-03-10,Part Time,20000,6000
23508,Carlos West,24,Married,Rent,2013-05-01,Full Time,34000,3000
23509,Steven Frank,53,Married,Other,2017-09-08,Contractual,55000,9000
23510,Lisa Peck,25,Single,Own,2015-02-06,Full Time,44000,1000
23511,Jordan Vaughn,20,Married,Own,2019-03-12,Full Time,48000,5000
23512,Luis Cortez,51,Married,Other,2014-09-01,Full Time,47000,6000
23513,Matthew Reyes,21,Divorced,Rent,2020-09-25,Full Time,39000,2000
23514,Cathy Turner,42,Divorced,Own,2022-01-08,Full Time,87000,6000
23515,Kevin Petersen,62,Single,Rent,2013-01-23,Part Time,71000,9000
23516,Jack Gardner,46,Single,Rent,2014-03-30,Part Time,57000,4000
23517,Sharon Lara,49,Divorced,Other,2019-02-15,Part Time,84000,10000
23518,Daniel Tanner DDS,26,Divorced,Other,2015-01-18,Full Time,10000,6000
23519,Catherine Pham,40,Divorced,Own,2021-11-02,Full Time,94000,1000
23520,Gail Burton,26,Divorced,Other,2015-11-20,Full Time,26000,9000
23521,Linda Mays,44,Married,Own,2015-11-12,Full Time,61000,4000
23522,Kayla Mitchell,40,Divorced,Own,2012-12-19,Part Time,92000,6000
23523,Bobby Davis,56,Divorced,Own,2020-12-14,Contractual,62000,9000
23524,Amber Gonzalez,40,Single,Other,2022-06-30,Full Time,48000,1000
23525,Kevin Villanueva,63,Married,Own,2014-07-20,Part Time,98000,6000
23526,Sheri Brewer,18,Single,Rent,2022-11-01,Part Time,89000,1000
23527,Michael Williams,49,Married,Other,2013-10-29,Contractual,87000,2000
23528,Anthony Diaz,52,Divorced,Other,2019-01-01,Part Time,71000,5000
23529,Leslie Murphy,40,Divorced,Rent,2021-11-06,Part Time,11000,4000
23530,Juan Roach,20,Single,Rent,2014-10-22,Full Time,75000,1000
23531,Jennifer Watson,50,Married,Other,2013-06-26,Contractual,79000,8000
23532,Dale Parker,44,Single,Other,2021-01-04,Full Time,23000,8000
23533,Kathleen Thomas,30,Married,Own,2019-10-04,Full Time,61000,6000
23534,Lindsey Le,40,Divorced,Other,2018-09-19,Full Time,49000,2000
23535,Kayla Goodman,49,Married,Other,2016-07-20,Full Time,91000,4000
23536,Alexander Cordova,30,Single,Rent,2013-07-26,Contractual,36000,3000
23537,Geoffrey Flores,23,Married,Other,2018-08-25,Contractual,43000,2000
23538,Garrett Hernandez,58,Married,Rent,2021-08-07,Full Time,23000,5000
23539,Kimberly Guerrero,33,Married,Own,2018-07-15,Contractual,16000,2000
23540,Michelle Wheeler,19,Married,Own,2021-08-24,Full Time,33000,3000
23541,Sharon Kent,63,Divorced,Other,2017-08-28,Full Time,77000,9000
23542,Barbara Williams,22,Married,Rent,2016-10-11,Part Time,39000,3000
23543,Mary Walsh,22,Divorced,Other,2020-12-18,Part Time,77000,4000
23544,Julie Hutchinson,58,Single,Own,2019-09-26,Full Time,79000,10000
23545,Ashley Castaneda,28,Divorced,Other,2016-03-18,Part Time,49000,5000
23546,Caroline Wilson,32,Married,Other,2015-01-16,Part Time,27000,2000
23547,Melanie Rogers,44,Divorced,Rent,2021-08-23,Full Time,66000,3000
23548,Tracy Jackson,24,Divorced,Rent,2016-07-01,Contractual,73000,4000
23549,Carol Harris,60,Divorced,Rent,2016-05-01,Full Time,49000,8000
